14	14	0.0
14	15	0.0
14	16	0.0
14	222	0.669650061038
14	233	0.0
14	223	0.367879441171
14	232	0.0
14	224	0.367879441171
14	242	0.0
15	14	0.0
15	15	0.0
15	16	0.0
15	222	1.01612868541
15	233	0.0
15	223	0.455663810068
15	232	0.604109382856
15	224	0.0
15	242	0.0
16	14	0.0
16	15	0.367879441171
16	16	0.0
16	222	0.455663810068
16	233	0.0
16	223	0.0
16	232	0.455663810068
16	224	0.0
16	242	0.0
222	14	1.52959041966
222	15	1.24982057374
222	16	1.42475518648
222	222	4.26737976195
222	233	1.15488410852
222	223	1.54341886812
222	232	1.34985880758
222	224	1.15488410852
222	242	0.911193500296
233	14	0.367879441171
233	15	0.515818664837
233	16	0.0
233	222	1.17233794668
233	233	0.367879441171
233	223	0.563831404705
233	232	0.515818664837
233	224	0.0
233	242	0.367879441171
223	14	0.790570849629
223	15	0.81058424597
223	16	0.669650061038
223	222	1.45063298129
223	233	0.604109382856
223	223	0.697676326071
223	232	0.723973854368
223	224	0.367879441171
223	242	0.669650061038
232	14	0.515818664837
232	15	0.669650061038
232	16	0.638904684032
232	222	1.49182469764
232	233	0.367879441171
232	223	0.0
232	232	0.723973854368
232	224	0.367879441171
232	242	0.0
224	14	0.367879441171
224	15	0.81058424597
224	16	0.515818664837
224	222	0.966571504638
224	233	0.367879441171
224	223	0.367879441171
224	232	0.455663810068
224	224	0.0
224	242	0.0
242	14	0.367879441171
242	15	0.367879441171
242	16	0.455663810068
242	222	1.03873123288
242	233	0.0
242	223	0.455663810068
242	232	0.563831404705
242	224	0.0
242	242	0.0
13	13	0.367879441171
13	212	0.367879441171
13	221	0.367879441171
13	213	0.367879441171
13	231	0.367879441171
13	225	0.367879441171
13	252	0.367879441171
13	243	0.367879441171
13	234	0.367879441171
13	253	0.367879441171
13	235	0.367879441171
212	13	0.367879441171
212	212	0.367879441171
212	221	0.367879441171
212	213	0.367879441171
212	231	0.367879441171
212	225	0.367879441171
212	252	0.367879441171
212	243	0.367879441171
212	234	0.367879441171
212	253	0.367879441171
212	235	0.367879441171
221	13	0.367879441171
221	212	0.367879441171
221	221	0.367879441171
221	213	0.367879441171
221	231	0.367879441171
221	225	0.367879441171
221	252	0.367879441171
221	243	0.367879441171
221	234	0.367879441171
221	253	0.367879441171
221	235	0.367879441171
213	13	0.367879441171
213	212	0.367879441171
213	221	0.367879441171
213	213	0.367879441171
213	231	0.367879441171
213	225	0.367879441171
213	252	0.367879441171
213	243	0.367879441171
213	234	0.367879441171
213	253	0.367879441171
213	235	0.367879441171
231	13	0.367879441171
231	212	0.367879441171
231	221	0.367879441171
231	213	0.367879441171
231	231	0.367879441171
231	225	0.367879441171
231	252	0.367879441171
231	243	0.367879441171
231	234	0.367879441171
231	253	0.367879441171
231	235	0.367879441171
225	13	0.367879441171
225	212	0.367879441171
225	221	0.367879441171
225	213	0.367879441171
225	231	0.367879441171
225	225	0.367879441171
225	252	0.367879441171
225	243	0.367879441171
225	234	0.367879441171
225	253	0.367879441171
225	235	0.367879441171
252	13	0.367879441171
252	212	0.367879441171
252	221	0.367879441171
252	213	0.367879441171
252	231	0.367879441171
252	225	0.367879441171
252	252	0.367879441171
252	243	0.367879441171
252	234	0.367879441171
252	253	0.367879441171
252	235	0.367879441171
243	13	0.367879441171
243	212	0.367879441171
243	221	0.367879441171
243	213	0.367879441171
243	231	0.367879441171
243	225	0.367879441171
243	252	0.367879441171
243	243	0.367879441171
243	234	0.367879441171
243	253	0.367879441171
243	235	0.367879441171
234	13	0.367879441171
234	212	0.367879441171
234	221	0.367879441171
234	213	0.367879441171
234	231	0.367879441171
234	225	0.367879441171
234	252	0.367879441171
234	243	0.367879441171
234	234	0.367879441171
234	253	0.367879441171
234	235	0.367879441171
253	13	0.367879441171
253	212	0.367879441171
253	221	0.367879441171
253	213	0.367879441171
253	231	0.367879441171
253	225	0.367879441171
253	252	0.367879441171
253	243	0.367879441171
253	234	0.367879441171
253	253	0.367879441171
253	235	0.367879441171
235	13	0.367879441171
235	212	0.367879441171
235	221	0.367879441171
235	213	0.367879441171
235	231	0.367879441171
235	225	0.367879441171
235	252	0.367879441171
235	243	0.367879441171
235	234	0.367879441171
235	253	0.367879441171
235	235	0.367879441171
