mean	se_mean	Low	Median	High	Mismatch	Position
0.495009907617245	0.00318673703359098	0.0263599017689714	0.494092277562938	0.971215832700949	dT:rC	24
0.879442816667624	0.000245949863149487	0.850849946869937	0.879342319908318	0.909508874127332	dT:rG	24
0.496587970994976	0.00317540176591662	0.0279428921936724	0.492020124049251	0.973190597683205	dT:rU	24
0.499003354291912	0.00323973217382469	0.0236508357799075	0.50072542761796	0.977384332536886	dG:rA	24
0.923706199833921	0.000199967454579503	0.900770660340669	0.923568629010828	0.947449572747946	dG:rG	24
0.500476303473073	0.00320002974184346	0.0269131065001845	0.493967733498123	0.975240502605234	dG:rU	24
0.504013024607321	0.00325055543566564	0.0273570454210103	0.506778698332908	0.972679342288346	dC:rA	24
0.500625921426192	0.00325161094059742	0.0231066520115028	0.504487110537131	0.971541819465911	dC:rC	24
0.495161669031844	0.00322233279769477	0.0246376353867089	0.492894897146658	0.973011067364466	dC:rU	24
0.503469492327518	0.00320812030391318	0.0276081948126148	0.503992949762276	0.975715395955892	dA:rA	24
0.499733144172012	0.00323853220000123	0.0244254395046306	0.501571647213616	0.976484227123144	dA:rC	24
0.8448113217225	0.000224391718287126	0.816984736260523	0.844930521765299	0.871591168205818	dA:rG	24
0.953905929073901	0.000279512930631994	0.917192205281792	0.95416431171027	0.988443724253027	dT:rC	23
0.944332890068113	0.000431711233521924	0.855483988362158	0.950547947260082	0.997332736179652	dT:rG	23
0.64547101833089	0.00026676868269422	0.598697095647969	0.645259137467243	0.693671567692126	dT:rU	23
0.96596159819517	0.000302260405657742	0.89968255729015	0.97208937252303	0.998844157502972	dG:rA	23
0.921750443470149	0.000618280452938756	0.791624318939756	0.93126526345835	0.996327361032417	dG:rG	23
0.893623650908769	0.000447120108746919	0.831807249944365	0.893735001112109	0.955740102224475	dG:rU	23
0.979662687931954	0.00021035926162884	0.930275470633046	0.985200039715873	0.999396772009501	dC:rA	23
0.997816018597906	2.36752737005089e-05	0.992119595728551	0.998448272625736	0.999943685532709	dC:rC	23
0.639757128012716	0.000273295964268694	0.591906711808858	0.639497423007541	0.687427546177142	dC:rU	23
0.989601780531469	0.000113436982253171	0.962064217234468	0.992650750051498	0.999731833721029	dA:rA	23
0.980739134585604	0.000174770311905891	0.955469059966899	0.981834235516285	0.998813346894918	dA:rC	23
0.969942852938144	0.000293034048686736	0.902287106530461	0.976908209968767	0.999061071463533	dA:rG	23
0.702324094116072	0.000610303447644311	0.597695403268515	0.70177945333156	0.808987685373816	dT:rC	22
0.736824196015467	0.000232612826202397	0.703998963590922	0.736705878175238	0.770633095409121	dT:rG	22
0.995100146847254	5.23993188046813e-05	0.982653620295979	0.996499469779954	0.999862580751435	dT:rU	22
