mean	se_mean	Low	Median	High	Mismatch	Position
0.510091330488576	0.00327708861904355	0.0222739746229382	0.513431110550554	0.979596252142405	dT:rC	22
0.999000828016588	1.07679723171332e-05	0.996453413497782	0.999296874193883	0.99997413227135	dT:rG	22
0.501607574342483	0.00324370257037012	0.0242432068824503	0.499225325268149	0.974818679120386	dT:rU	22
0.504860787494639	0.00329517655683438	0.0219014965680218	0.505727653730935	0.982303601808028	dG:rA	22
0.842632421047524	8.03633350462633e-05	0.828596808984097	0.842611390153621	0.856899961093666	dG:rG	22
0.493303110561613	0.00323485992636829	0.0253499873658713	0.492848050843926	0.97455389041851	dG:rU	22
0.501198774283325	0.00318064684544745	0.0303483045812109	0.496409865422202	0.974640676758289	dC:rA	22
0.504277418520913	0.00319310822060863	0.0249687515789139	0.503709718902945	0.973656719394705	dC:rC	22
0.498603915314616	0.00325155904015466	0.0246816489021583	0.492850243299439	0.9761794558523	dC:rU	22
0.499256473446051	0.00322982417313855	0.0243859110652901	0.495208269989964	0.975792809915033	dA:rA	22
0.496657917619104	0.00320573769150039	0.0240673241829327	0.496440018361289	0.974180844411349	dA:rC	22
0.893006572358922	7.71492540621359e-05	0.879581553752282	0.892986237681156	0.906719562436166	dA:rG	22
0.794478529074711	0.000494191951830132	0.707738156395332	0.795305827479891	0.878968688952292	dT:rC	21
0.881304150713136	0.000116763268823029	0.860384800788497	0.881315634992862	0.901258456627506	dT:rG	21
0.600483499045451	0.000113461927100717	0.580509022075592	0.600393704526799	0.620362031997904	dT:rU	21
0.925239263166833	0.000239407924306932	0.883303837503314	0.924912685341389	0.966801108819337	dG:rA	21
0.569637009470691	0.000108371497575933	0.550856030012743	0.569589698645625	0.588418771528696	dG:rG	21
0.642806345569323	0.000118971054062613	0.621988489630654	0.642781758054482	0.663962690564729	dG:rU	21
0.4140999434376	0.000371413821219877	0.348134280980575	0.414224402662887	0.479215133438479	dC:rA	21
0.366255050215189	0.000311904270610679	0.313004989137626	0.366284615111752	0.421402724040203	dC:rC	21
0.37046333788416	0.000117249796323617	0.349635173551673	0.370280070809484	0.39078205896433	dC:rU	21
0.772007240613576	0.000231805642172814	0.731769146846549	0.771933045374128	0.812856292805871	dA:rA	21
0.573888898768403	0.000270276297750415	0.525947647298488	0.573652742291668	0.621165598691459	dA:rC	21
0.727719235056617	0.00010572439691869	0.709063978158498	0.72756973866067	0.746456713349381	dA:rG	21
0.423349777422654	0.000202836121376673	0.387497885006628	0.423686025602234	0.458638867181719	dT:rC	20
0.710483733098611	0.000123114528583401	0.688826055471294	0.710570225890732	0.732114854205882	dT:rG	20
0.672601984035695	0.000212568911613497	0.635869391682326	0.672498888442383	0.709657196222951	dT:rU	20
0.273469571706749	0.00013149046999025	0.250714467960924	0.273502754560288	0.296714100514451	dG:rA	20
0.470862239370013	0.000116386469389427	0.450415052204942	0.470889144829359	0.491100064872692	dG:rG	20
0.589815045933267	0.000249952015843954	0.546217482406853	0.589443808123429	0.633637149165151	dG:rU	20
0.210416402802054	0.000116702963643738	0.189908142394851	0.210499561354827	0.230963835540752	dC:rA	20
0.164808711775685	0.000207892853578661	0.128187511663297	0.164754282411812	0.200953903890257	dC:rC	20
0.285981189789314	0.000203145874471684	0.25047059791025	0.285828434103378	0.321586944392594	dC:rU	20
0.345777879103936	0.000145920661680876	0.319968095054053	0.345917307182144	0.37129605314392	dA:rA	20
0.527968330964075	0.000195394193024178	0.494028391516944	0.528020700064606	0.562317406027722	dA:rC	20
0.480671589955944	0.000107140570371556	0.461918864372739	0.480668967161076	0.499602461104174	dA:rG	20
0.369151032700673	0.000105478713501148	0.350471768332479	0.369086771147875	0.387788558414964	dT:rC	19
0.819420517144012	0.000171236864564715	0.789002149207773	0.819452302525736	0.849157706776037	dT:rG	19
